State_id,State code,State,State_name
221222,37,NC,North Carolina
221223,37,NC,North Carolina
221224,37,NC,North Carolina
221225,37,NC,North Carolina
221226,37,NC,North Carolina
221227,37,NC,North Carolina
221228,37,NC,North Carolina
221229,37,NC,North Carolina
221230,37,NC,North Carolina
221231,37,NC,North Carolina
221232,37,NC,North Carolina
221233,37,NC,North Carolina
221234,37,NC,North Carolina
221235,37,NC,North Carolina
221236,37,NC,North Carolina
221237,37,NC,North Carolina
221238,37,NC,North Carolina
221239,37,NC,North Carolina
221240,37,NC,North Carolina
221241,37,NC,North Carolina
221242,37,NC,North Carolina
221243,37,NC,North Carolina
221244,37,NC,North Carolina
221245,37,NC,North Carolina
221246,37,NC,North Carolina
221247,37,NC,North Carolina
221248,37,NC,North Carolina
221249,37,NC,North Carolina
221250,37,NC,North Carolina
221251,37,NC,North Carolina
221252,37,NC,North Carolina
221253,37,NC,North Carolina
221254,37,NC,North Carolina
221255,37,NC,North Carolina
221256,37,NC,North Carolina
221257,37,NC,North Carolina
221258,37,NC,North Carolina
221259,37,NC,North Carolina
221260,37,NC,North Carolina
221261,37,NC,North Carolina
221262,37,NC,North Carolina
221263,37,NC,North Carolina
221264,37,NC,North Carolina
221265,37,NC,North Carolina
221266,37,NC,North Carolina
221267,37,NC,North Carolina
221268,37,NC,North Carolina
221269,37,NC,North Carolina
221270,37,NC,North Carolina
221271,37,NC,North Carolina
221272,37,NC,North Carolina
221273,37,NC,North Carolina
221274,37,NC,North Carolina
221275,37,NC,North Carolina
221276,37,NC,North Carolina
221277,37,NC,North Carolina
221278,37,NC,North Carolina
221279,37,NC,North Carolina
221280,37,NC,North Carolina
221281,37,NC,North Carolina
221282,37,NC,North Carolina
221283,37,NC,North Carolina
221284,37,NC,North Carolina
221285,37,NC,North Carolina
221286,37,NC,North Carolina
221287,37,NC,North Carolina
221288,37,NC,North Carolina
221289,37,NC,North Carolina
221290,37,NC,North Carolina
221291,37,NC,North Carolina
221292,37,NC,North Carolina
221293,37,NC,North Carolina
221294,37,NC,North Carolina
221295,37,NC,North Carolina
221296,37,NC,North Carolina
221297,37,NC,North Carolina
221298,37,NC,North Carolina
221299,37,NC,North Carolina
221300,37,NC,North Carolina
221301,37,NC,North Carolina
221302,37,NC,North Carolina
221303,37,NC,North Carolina
221304,37,NC,North Carolina
221305,37,NC,North Carolina
221306,37,NC,North Carolina
221307,37,NC,North Carolina
221308,37,NC,North Carolina
221309,37,NC,North Carolina
221310,37,NC,North Carolina
221311,37,NC,North Carolina
221312,37,NC,North Carolina
221313,37,NC,North Carolina
221314,37,NC,North Carolina
221315,37,NC,North Carolina
221316,37,NC,North Carolina
221317,37,NC,North Carolina
221318,37,NC,North Carolina
221319,37,NC,North Carolina
221320,37,NC,North Carolina
221321,37,NC,North Carolina
221322,37,NC,North Carolina
221323,37,NC,North Carolina
221324,37,NC,North Carolina
221325,37,NC,North Carolina
221326,37,NC,North Carolina
221327,37,NC,North Carolina
221328,37,NC,North Carolina
221329,37,NC,North Carolina
221330,37,NC,North Carolina
221331,37,NC,North Carolina
221332,37,NC,North Carolina
221333,37,NC,North Carolina
221334,37,NC,North Carolina
221335,37,NC,North Carolina
221336,37,NC,North Carolina
221337,37,NC,North Carolina
221338,37,NC,North Carolina
221339,37,NC,North Carolina
221340,37,NC,North Carolina
221341,37,NC,North Carolina
221342,37,NC,North Carolina
221343,37,NC,North Carolina
221344,37,NC,North Carolina
221345,37,NC,North Carolina
221346,37,NC,North Carolina
221347,37,NC,North Carolina
221348,37,NC,North Carolina
221349,37,NC,North Carolina
221350,37,NC,North Carolina
221351,37,NC,North Carolina
221352,37,NC,North Carolina
221353,37,NC,North Carolina
221354,37,NC,North Carolina
221355,37,NC,North Carolina
221356,37,NC,North Carolina
221357,37,NC,North Carolina
221358,37,NC,North Carolina
221359,37,NC,North Carolina
221360,37,NC,North Carolina
221361,37,NC,North Carolina
221362,37,NC,North Carolina
221363,37,NC,North Carolina
221364,37,NC,North Carolina
221365,37,NC,North Carolina
221366,37,NC,North Carolina
221367,37,NC,North Carolina
221368,37,NC,North Carolina
221369,37,NC,North Carolina
221370,37,NC,North Carolina
221371,37,NC,North Carolina
221372,37,NC,North Carolina
221373,37,NC,North Carolina
221374,37,NC,North Carolina
221375,37,NC,North Carolina
221376,37,NC,North Carolina
221377,37,NC,North Carolina
221378,37,NC,North Carolina
221379,37,NC,North Carolina
221380,37,NC,North Carolina
221381,37,NC,North Carolina
221382,37,NC,North Carolina
221383,37,NC,North Carolina
221384,37,NC,North Carolina
221385,37,NC,North Carolina
221386,37,NC,North Carolina
221387,37,NC,North Carolina
221388,37,NC,North Carolina
221389,37,NC,North Carolina
221390,37,NC,North Carolina
221391,37,NC,North Carolina
221392,37,NC,North Carolina
221393,37,NC,North Carolina
221394,37,NC,North Carolina
221395,37,NC,North Carolina
221396,37,NC,North Carolina
221397,37,NC,North Carolina
221398,37,NC,North Carolina
221399,37,NC,North Carolina
221400,37,NC,North Carolina
221401,37,NC,North Carolina
221402,37,NC,North Carolina
221403,37,NC,North Carolina
221404,37,NC,North Carolina
221405,37,NC,North Carolina
221406,37,NC,North Carolina
221407,37,NC,North Carolina
221408,37,NC,North Carolina
221409,37,NC,North Carolina
221410,37,NC,North Carolina
221411,37,NC,North Carolina
221412,37,NC,North Carolina
221413,37,NC,North Carolina
221414,37,NC,North Carolina
221415,37,NC,North Carolina
221416,37,NC,North Carolina
221417,37,NC,North Carolina
221418,37,NC,North Carolina
221419,37,NC,North Carolina
221420,37,NC,North Carolina
221421,37,NC,North Carolina
221422,37,NC,North Carolina
221423,37,NC,North Carolina
221424,37,NC,North Carolina
221425,37,NC,North Carolina
221426,37,NC,North Carolina
221427,37,NC,North Carolina
221428,37,NC,North Carolina
221429,37,NC,North Carolina
221430,37,NC,North Carolina
221431,37,NC,North Carolina
221432,37,NC,North Carolina
221433,37,NC,North Carolina
221434,37,NC,North Carolina
221435,37,NC,North Carolina
221436,37,NC,North Carolina
221437,37,NC,North Carolina
221438,37,NC,North Carolina
221439,37,NC,North Carolina
221440,37,NC,North Carolina
221441,37,NC,North Carolina
221442,37,NC,North Carolina
221443,37,NC,North Carolina
221444,37,NC,North Carolina
221445,37,NC,North Carolina
221446,37,NC,North Carolina
221447,37,NC,North Carolina
221448,37,NC,North Carolina
221449,37,NC,North Carolina
221450,37,NC,North Carolina
221451,37,NC,North Carolina
221452,37,NC,North Carolina
221453,37,NC,North Carolina
221454,37,NC,North Carolina
221455,37,NC,North Carolina
221456,37,NC,North Carolina
221457,37,NC,North Carolina
221458,37,NC,North Carolina
221459,37,NC,North Carolina
221460,37,NC,North Carolina
221461,37,NC,North Carolina
221462,37,NC,North Carolina
221463,37,NC,North Carolina
221464,37,NC,North Carolina
221465,37,NC,North Carolina
221466,37,NC,North Carolina
221467,37,NC,North Carolina
221468,37,NC,North Carolina
221469,37,NC,North Carolina
221470,37,NC,North Carolina
221471,37,NC,North Carolina
221472,37,NC,North Carolina
221473,37,NC,North Carolina
221474,37,NC,North Carolina
221475,37,NC,North Carolina
221476,37,NC,North Carolina
221477,37,NC,North Carolina
221478,37,NC,North Carolina
221479,37,NC,North Carolina
221480,37,NC,North Carolina
221481,37,NC,North Carolina
221482,37,NC,North Carolina
221483,37,NC,North Carolina
221484,37,NC,North Carolina
221485,37,NC,North Carolina
221486,37,NC,North Carolina
221487,37,NC,North Carolina
221488,37,NC,North Carolina
221489,37,NC,North Carolina
221490,37,NC,North Carolina
221491,37,NC,North Carolina
221492,37,NC,North Carolina
221493,37,NC,North Carolina
221494,37,NC,North Carolina
221495,37,NC,North Carolina
221496,37,NC,North Carolina
221497,37,NC,North Carolina
221498,37,NC,North Carolina
221499,37,NC,North Carolina
221500,37,NC,North Carolina
221501,37,NC,North Carolina
221502,37,NC,North Carolina
221503,37,NC,North Carolina
221504,37,NC,North Carolina
221505,37,NC,North Carolina
221506,37,NC,North Carolina
221507,37,NC,North Carolina
221508,37,NC,North Carolina
221509,37,NC,North Carolina
221510,37,NC,North Carolina
221511,37,NC,North Carolina
221512,37,NC,North Carolina
221513,37,NC,North Carolina
221514,37,NC,North Carolina
221515,37,NC,North Carolina
221516,37,NC,North Carolina
221517,37,NC,North Carolina
221518,37,NC,North Carolina
221519,37,NC,North Carolina
221520,37,NC,North Carolina
221521,37,NC,North Carolina
221522,37,NC,North Carolina
221523,37,NC,North Carolina
221524,37,NC,North Carolina
221525,37,NC,North Carolina
221526,37,NC,North Carolina
221527,37,NC,North Carolina
221528,37,NC,North Carolina
221529,37,NC,North Carolina
221530,37,NC,North Carolina
221531,37,NC,North Carolina
221532,37,NC,North Carolina
221533,37,NC,North Carolina
221534,37,NC,North Carolina
221535,37,NC,North Carolina
221536,37,NC,North Carolina
221537,37,NC,North Carolina
221538,37,NC,North Carolina
221539,37,NC,North Carolina
221540,37,NC,North Carolina
221541,37,NC,North Carolina
221542,37,NC,North Carolina
221543,37,NC,North Carolina
221544,37,NC,North Carolina
221545,37,NC,North Carolina
221546,37,NC,North Carolina
221547,37,NC,North Carolina
221548,37,NC,North Carolina
221549,37,NC,North Carolina
221550,37,NC,North Carolina
221551,37,NC,North Carolina
221552,37,NC,North Carolina
221553,37,NC,North Carolina
221554,37,NC,North Carolina
221555,37,NC,North Carolina
221556,37,NC,North Carolina
221557,37,NC,North Carolina
221558,37,NC,North Carolina
221559,37,NC,North Carolina
221560,37,NC,North Carolina
221561,37,NC,North Carolina
221562,37,NC,North Carolina
221563,37,NC,North Carolina
221564,37,NC,North Carolina
221565,37,NC,North Carolina
221566,37,NC,North Carolina
221567,37,NC,North Carolina
221568,37,NC,North Carolina
221569,37,NC,North Carolina
221570,37,NC,North Carolina
221571,37,NC,North Carolina
221572,37,NC,North Carolina
221573,37,NC,North Carolina
221574,37,NC,North Carolina
221575,37,NC,North Carolina
221576,37,NC,North Carolina
221577,37,NC,North Carolina
221578,37,NC,North Carolina
221579,37,NC,North Carolina
221580,37,NC,North Carolina
221581,37,NC,North Carolina
221582,37,NC,North Carolina
221583,37,NC,North Carolina
221584,37,NC,North Carolina
221585,37,NC,North Carolina
221586,37,NC,North Carolina
221587,37,NC,North Carolina
221588,37,NC,North Carolina
221589,37,NC,North Carolina
221590,37,NC,North Carolina
221591,37,NC,North Carolina
221592,37,NC,North Carolina
221593,37,NC,North Carolina
221594,37,NC,North Carolina
221595,37,NC,North Carolina
221596,37,NC,North Carolina
221597,37,NC,North Carolina
221598,37,NC,North Carolina
221599,37,NC,North Carolina
221600,37,NC,North Carolina
221601,37,NC,North Carolina
221602,37,NC,North Carolina
221603,37,NC,North Carolina
221604,37,NC,North Carolina
221605,37,NC,North Carolina
221606,37,NC,North Carolina
221607,37,NC,North Carolina
221608,37,NC,North Carolina
221609,37,NC,North Carolina
221610,37,NC,North Carolina
221611,37,NC,North Carolina
221612,37,NC,North Carolina
221613,37,NC,North Carolina
221614,37,NC,North Carolina
221615,37,NC,North Carolina
221616,37,NC,North Carolina
221617,37,NC,North Carolina
221618,37,NC,North Carolina
221619,37,NC,North Carolina
221620,37,NC,North Carolina
221621,37,NC,North Carolina
221622,37,NC,North Carolina
221623,37,NC,North Carolina
221624,37,NC,North Carolina
221625,37,NC,North Carolina
221626,37,NC,North Carolina
221627,37,NC,North Carolina
221628,37,NC,North Carolina
221629,37,NC,North Carolina
221630,37,NC,North Carolina
221631,37,NC,North Carolina
221632,37,NC,North Carolina
221633,37,NC,North Carolina
221634,37,NC,North Carolina
221635,37,NC,North Carolina
221636,37,NC,North Carolina
221637,37,NC,North Carolina
221638,37,NC,North Carolina
221639,37,NC,North Carolina
221640,37,NC,North Carolina
221641,37,NC,North Carolina
221642,37,NC,North Carolina
221643,37,NC,North Carolina
221644,37,NC,North Carolina
221645,37,NC,North Carolina
221646,37,NC,North Carolina
221647,37,NC,North Carolina
221648,37,NC,North Carolina
221649,37,NC,North Carolina
221650,37,NC,North Carolina
221651,37,NC,North Carolina
221652,37,NC,North Carolina
221653,37,NC,North Carolina
221654,37,NC,North Carolina
221655,37,NC,North Carolina
221656,37,NC,North Carolina
221657,37,NC,North Carolina
221658,37,NC,North Carolina
221659,37,NC,North Carolina
221660,37,NC,North Carolina
221661,37,NC,North Carolina
221662,37,NC,North Carolina
221663,37,NC,North Carolina
221664,37,NC,North Carolina
221665,37,NC,North Carolina
221666,37,NC,North Carolina
221667,37,NC,North Carolina
221668,37,NC,North Carolina
221669,37,NC,North Carolina
221670,37,NC,North Carolina
221671,37,NC,North Carolina
221672,37,NC,North Carolina
221673,37,NC,North Carolina
221674,37,NC,North Carolina
221675,37,NC,North Carolina
221676,37,NC,North Carolina
221677,37,NC,North Carolina
221678,37,NC,North Carolina
221679,37,NC,North Carolina
221680,37,NC,North Carolina
221681,37,NC,North Carolina
221682,37,NC,North Carolina
221683,37,NC,North Carolina
221684,37,NC,North Carolina
221685,37,NC,North Carolina
221686,37,NC,North Carolina
221687,37,NC,North Carolina
221688,37,NC,North Carolina
221689,37,NC,North Carolina
221690,37,NC,North Carolina
221691,37,NC,North Carolina
221692,37,NC,North Carolina
221693,37,NC,North Carolina
221694,37,NC,North Carolina
221695,37,NC,North Carolina
221696,37,NC,North Carolina
221697,37,NC,North Carolina
221698,37,NC,North Carolina
221699,37,NC,North Carolina
221700,37,NC,North Carolina
221701,37,NC,North Carolina
221702,37,NC,North Carolina
221703,37,NC,North Carolina
221704,37,NC,North Carolina
221705,37,NC,North Carolina
221706,37,NC,North Carolina
221707,37,NC,North Carolina
221708,37,NC,North Carolina
221709,37,NC,North Carolina
221710,37,NC,North Carolina
221711,37,NC,North Carolina
221712,37,NC,North Carolina
221713,37,NC,North Carolina
221714,37,NC,North Carolina
221715,37,NC,North Carolina
221716,37,NC,North Carolina
221717,37,NC,North Carolina
221718,37,NC,North Carolina
221719,37,NC,North Carolina
221720,37,NC,North Carolina
221721,37,NC,North Carolina
221722,37,NC,North Carolina
221723,37,NC,North Carolina
221724,37,NC,North Carolina
221725,37,NC,North Carolina
221726,37,NC,North Carolina
221727,37,NC,North Carolina
221728,37,NC,North Carolina
221729,37,NC,North Carolina
221730,37,NC,North Carolina
221731,37,NC,North Carolina
221732,37,NC,North Carolina
221733,37,NC,North Carolina
221734,37,NC,North Carolina
221735,37,NC,North Carolina
221736,37,NC,North Carolina
221737,37,NC,North Carolina
221738,37,NC,North Carolina
221739,37,NC,North Carolina
221740,37,NC,North Carolina
221741,37,NC,North Carolina
221742,37,NC,North Carolina
221743,37,NC,North Carolina
221744,37,NC,North Carolina
221745,37,NC,North Carolina
221746,37,NC,North Carolina
221747,37,NC,North Carolina
221748,37,NC,North Carolina
221749,37,NC,North Carolina
221750,37,NC,North Carolina
221751,37,NC,North Carolina
221752,37,NC,North Carolina
221753,37,NC,North Carolina
221754,37,NC,North Carolina
221755,37,NC,North Carolina
221756,37,NC,North Carolina
221757,37,NC,North Carolina
221758,37,NC,North Carolina
221759,37,NC,North Carolina
221760,37,NC,North Carolina
221761,37,NC,North Carolina
221762,37,NC,North Carolina
221763,37,NC,North Carolina
221764,37,NC,North Carolina
221765,37,NC,North Carolina
221766,37,NC,North Carolina
221767,37,NC,North Carolina
221768,37,NC,North Carolina
221769,37,NC,North Carolina
221770,37,NC,North Carolina
221771,37,NC,North Carolina
221772,37,NC,North Carolina
221773,37,NC,North Carolina
221774,37,NC,North Carolina
221775,37,NC,North Carolina
221776,37,NC,North Carolina
221777,37,NC,North Carolina
221778,37,NC,North Carolina
221779,37,NC,North Carolina
221780,37,NC,North Carolina
221781,37,NC,North Carolina
221782,37,NC,North Carolina
221783,37,NC,North Carolina
221784,37,NC,North Carolina
221785,37,NC,North Carolina
221786,37,NC,North Carolina
221787,37,NC,North Carolina
221788,37,NC,North Carolina
221789,37,NC,North Carolina
221790,37,NC,North Carolina
221791,37,NC,North Carolina
221792,37,NC,North Carolina
221793,37,NC,North Carolina
221794,37,NC,North Carolina
221795,37,NC,North Carolina
221796,37,NC,North Carolina
221797,37,NC,North Carolina
221798,37,NC,North Carolina
221799,37,NC,North Carolina
221800,37,NC,North Carolina
221801,37,NC,North Carolina
221802,37,NC,North Carolina
221803,37,NC,North Carolina
221804,37,NC,North Carolina
221805,37,NC,North Carolina
221806,37,NC,North Carolina
221807,37,NC,North Carolina
221808,37,NC,North Carolina
221809,37,NC,North Carolina
221810,37,NC,North Carolina
221811,37,NC,North Carolina
221812,37,NC,North Carolina
221813,37,NC,North Carolina
221814,37,NC,North Carolina
221815,37,NC,North Carolina
221816,37,NC,North Carolina
221817,37,NC,North Carolina
221818,37,NC,North Carolina
221819,37,NC,North Carolina
221820,37,NC,North Carolina
221821,37,NC,North Carolina
221822,37,NC,North Carolina
221823,37,NC,North Carolina
221824,37,NC,North Carolina
221825,37,NC,North Carolina
221826,37,NC,North Carolina
221827,37,NC,North Carolina
221828,37,NC,North Carolina
221829,37,NC,North Carolina
221830,37,NC,North Carolina
221831,37,NC,North Carolina
221832,37,NC,North Carolina
221833,37,NC,North Carolina
221834,37,NC,North Carolina
221835,37,NC,North Carolina
221836,37,NC,North Carolina
221837,37,NC,North Carolina
221838,37,NC,North Carolina
221839,37,NC,North Carolina
221840,38,ND,North Dakota
221841,38,ND,North Dakota
221842,38,ND,North Dakota
221843,38,ND,North Dakota
221844,38,ND,North Dakota
221845,38,ND,North Dakota
221846,38,ND,North Dakota
221847,38,ND,North Dakota
221848,38,ND,North Dakota
221849,38,ND,North Dakota
221850,38,ND,North Dakota
221851,38,ND,North Dakota
221852,38,ND,North Dakota
221853,38,ND,North Dakota
221854,38,ND,North Dakota
221855,38,ND,North Dakota
221856,38,ND,North Dakota
221857,38,ND,North Dakota
221858,38,ND,North Dakota
221859,38,ND,North Dakota
221860,38,ND,North Dakota
221861,38,ND,North Dakota
221862,38,ND,North Dakota
221863,38,ND,North Dakota
221864,38,ND,North Dakota
221865,38,ND,North Dakota
221866,38,ND,North Dakota
221867,38,ND,North Dakota
221868,38,ND,North Dakota
221869,38,ND,North Dakota
221870,38,ND,North Dakota
221871,38,ND,North Dakota
221872,38,ND,North Dakota
221873,38,ND,North Dakota
221874,38,ND,North Dakota
221875,38,ND,North Dakota
221876,38,ND,North Dakota
221877,38,ND,North Dakota
221878,38,ND,North Dakota
221879,38,ND,North Dakota
221880,38,ND,North Dakota
221881,38,ND,North Dakota
221882,38,ND,North Dakota
221883,38,ND,North Dakota
221884,38,ND,North Dakota
221885,38,ND,North Dakota
221886,38,ND,North Dakota
221887,38,ND,North Dakota
221888,38,ND,North Dakota
221889,38,ND,North Dakota
221890,38,ND,North Dakota
221891,38,ND,North Dakota
221892,38,ND,North Dakota
221893,38,ND,North Dakota
221894,38,ND,North Dakota
221895,38,ND,North Dakota
221896,38,ND,North Dakota
221897,38,ND,North Dakota
221898,38,ND,North Dakota
221899,38,ND,North Dakota
221900,38,ND,North Dakota
221901,38,ND,North Dakota
221902,38,ND,North Dakota
221903,38,ND,North Dakota
221904,38,ND,North Dakota
221905,38,ND,North Dakota
221906,38,ND,North Dakota
221907,38,ND,North Dakota
221908,38,ND,North Dakota
221909,38,ND,North Dakota
221910,38,ND,North Dakota
221911,38,ND,North Dakota
221912,38,ND,North Dakota
221913,38,ND,North Dakota
221914,38,ND,North Dakota
221915,38,ND,North Dakota
221916,38,ND,North Dakota
221917,38,ND,North Dakota
221918,38,ND,North Dakota
221919,38,ND,North Dakota
221920,38,ND,North Dakota
221921,38,ND,North Dakota
221922,38,ND,North Dakota
221923,38,ND,North Dakota
221924,38,ND,North Dakota
221925,38,ND,North Dakota
221926,38,ND,North Dakota
221927,38,ND,North Dakota
221928,38,ND,North Dakota
221929,38,ND,North Dakota
221930,38,ND,North Dakota
221931,38,ND,North Dakota
221932,38,ND,North Dakota
221933,38,ND,North Dakota
221934,38,ND,North Dakota
221935,38,ND,North Dakota
221936,38,ND,North Dakota
221937,38,ND,North Dakota
221938,38,ND,North Dakota
221939,38,ND,North Dakota
221940,38,ND,North Dakota
221941,38,ND,North Dakota
221942,38,ND,North Dakota
221943,38,ND,North Dakota
221944,38,ND,North Dakota
221945,38,ND,North Dakota
221946,38,ND,North Dakota
221947,38,ND,North Dakota
221948,38,ND,North Dakota
221949,38,ND,North Dakota
221950,38,ND,North Dakota
221951,38,ND,North Dakota
221952,38,ND,North Dakota
221953,38,ND,North Dakota
221954,38,ND,North Dakota
221955,38,ND,North Dakota
221956,38,ND,North Dakota
221957,38,ND,North Dakota
221958,38,ND,North Dakota
221959,38,ND,North Dakota
221960,38,ND,North Dakota
221961,38,ND,North Dakota
221962,38,ND,North Dakota
221963,38,ND,North Dakota
221964,38,ND,North Dakota
221965,38,ND,North Dakota
221966,38,ND,North Dakota
221967,38,ND,North Dakota
221968,38,ND,North Dakota
221969,38,ND,North Dakota
221970,38,ND,North Dakota
221971,38,ND,North Dakota
221972,38,ND,North Dakota
221973,38,ND,North Dakota
221974,38,ND,North Dakota
221975,38,ND,North Dakota
221976,38,ND,North Dakota
221977,38,ND,North Dakota
221978,38,ND,North Dakota
221979,38,ND,North Dakota
221980,38,ND,North Dakota
221981,38,ND,North Dakota
221982,38,ND,North Dakota
221983,38,ND,North Dakota
221984,38,ND,North Dakota
221985,38,ND,North Dakota
221986,38,ND,North Dakota
221987,38,ND,North Dakota
221988,38,ND,North Dakota
221989,38,ND,North Dakota
221990,38,ND,North Dakota
221991,38,ND,North Dakota
221992,38,ND,North Dakota
221993,38,ND,North Dakota
221994,38,ND,North Dakota
221995,38,ND,North Dakota
221996,38,ND,North Dakota
221997,38,ND,North Dakota
221998,38,ND,North Dakota
221999,38,ND,North Dakota
222000,38,ND,North Dakota
222001,38,ND,North Dakota
222002,38,ND,North Dakota
222003,38,ND,North Dakota
222004,38,ND,North Dakota
222005,38,ND,North Dakota
222006,38,ND,North Dakota
222007,38,ND,North Dakota
222008,38,ND,North Dakota
222009,38,ND,North Dakota
222010,38,ND,North Dakota
222011,38,ND,North Dakota
222012,38,ND,North Dakota
222013,38,ND,North Dakota
222014,38,ND,North Dakota
222015,38,ND,North Dakota
222016,38,ND,North Dakota
222017,38,ND,North Dakota
222018,38,ND,North Dakota
222019,38,ND,North Dakota
222020,38,ND,North Dakota
222021,38,ND,North Dakota
222022,38,ND,North Dakota
222023,38,ND,North Dakota
222024,38,ND,North Dakota
222025,38,ND,North Dakota
222026,38,ND,North Dakota
222027,38,ND,North Dakota
222028,38,ND,North Dakota
222029,38,ND,North Dakota
222030,38,ND,North Dakota
222031,38,ND,North Dakota
222032,38,ND,North Dakota
222033,38,ND,North Dakota
222034,38,ND,North Dakota
222035,38,ND,North Dakota
222036,38,ND,North Dakota
222037,38,ND,North Dakota
222038,38,ND,North Dakota
222039,38,ND,North Dakota
222040,38,ND,North Dakota
222041,38,ND,North Dakota
222042,38,ND,North Dakota
222043,38,ND,North Dakota
222044,38,ND,North Dakota
222045,38,ND,North Dakota
222046,38,ND,North Dakota
222047,38,ND,North Dakota
222048,38,ND,North Dakota
222049,38,ND,North Dakota
222050,38,ND,North Dakota
222051,38,ND,North Dakota
222052,38,ND,North Dakota
222053,38,ND,North Dakota
222054,38,ND,North Dakota
222055,38,ND,North Dakota
222056,38,ND,North Dakota
222057,38,ND,North Dakota
222058,38,ND,North Dakota
222059,38,ND,North Dakota
222060,38,ND,North Dakota
222061,38,ND,North Dakota
222062,38,ND,North Dakota
222063,38,ND,North Dakota
222064,38,ND,North Dakota
222065,38,ND,North Dakota
222066,38,ND,North Dakota
222067,38,ND,North Dakota
222068,38,ND,North Dakota
222069,38,ND,North Dakota
222070,38,ND,North Dakota
222071,38,ND,North Dakota
222072,38,ND,North Dakota
222073,38,ND,North Dakota
222074,38,ND,North Dakota
222075,38,ND,North Dakota
222076,38,ND,North Dakota
222077,38,ND,North Dakota
222078,38,ND,North Dakota
222079,38,ND,North Dakota
222080,38,ND,North Dakota
222081,38,ND,North Dakota
222082,38,ND,North Dakota
222083,38,ND,North Dakota
222084,38,ND,North Dakota
222085,38,ND,North Dakota
222086,38,ND,North Dakota
222087,38,ND,North Dakota
222088,38,ND,North Dakota
222089,38,ND,North Dakota
222090,38,ND,North Dakota
222091,38,ND,North Dakota
222092,38,ND,North Dakota
222093,38,ND,North Dakota
222094,38,ND,North Dakota
222095,38,ND,North Dakota
222096,38,ND,North Dakota
222097,38,ND,North Dakota
222098,38,ND,North Dakota
222099,38,ND,North Dakota
222100,38,ND,North Dakota
222101,38,ND,North Dakota
222102,38,ND,North Dakota
222103,38,ND,North Dakota
222104,38,ND,North Dakota
222105,38,ND,North Dakota
222106,38,ND,North Dakota
222107,38,ND,North Dakota
222108,38,ND,North Dakota
222109,38,ND,North Dakota
222110,38,ND,North Dakota
222111,38,ND,North Dakota
222112,38,ND,North Dakota
222113,38,ND,North Dakota
222114,38,ND,North Dakota
222115,38,ND,North Dakota
222116,38,ND,North Dakota
222117,38,ND,North Dakota
222118,38,ND,North Dakota
222119,38,ND,North Dakota
222120,38,ND,North Dakota
222121,38,ND,North Dakota
222122,38,ND,North Dakota
222123,38,ND,North Dakota
222124,38,ND,North Dakota
222125,38,ND,North Dakota
222126,38,ND,North Dakota
222127,38,ND,North Dakota
222128,38,ND,North Dakota
222129,38,ND,North Dakota
222130,38,ND,North Dakota
222131,38,ND,North Dakota
222132,38,ND,North Dakota
222133,38,ND,North Dakota
222134,38,ND,North Dakota
222135,38,ND,North Dakota
222136,38,ND,North Dakota
222137,38,ND,North Dakota
222138,38,ND,North Dakota
222139,38,ND,North Dakota
222140,38,ND,North Dakota
222141,38,ND,North Dakota
222142,38,ND,North Dakota
222143,38,ND,North Dakota
222144,38,ND,North Dakota
222145,38,ND,North Dakota
222146,38,ND,North Dakota
222147,38,ND,North Dakota
222148,38,ND,North Dakota
222149,38,ND,North Dakota
222150,38,ND,North Dakota
222151,38,ND,North Dakota
222152,38,ND,North Dakota
222153,38,ND,North Dakota
222154,38,ND,North Dakota
222155,38,ND,North Dakota
222156,38,ND,North Dakota
222157,38,ND,North Dakota
222158,38,ND,North Dakota
222159,38,ND,North Dakota
222160,38,ND,North Dakota
222161,38,ND,North Dakota
222162,38,ND,North Dakota
222163,38,ND,North Dakota
222164,38,ND,North Dakota
222165,38,ND,North Dakota
222166,38,ND,North Dakota
222167,38,ND,North Dakota
222168,38,ND,North Dakota
222169,38,ND,North Dakota
222170,38,ND,North Dakota
222171,38,ND,North Dakota
222172,38,ND,North Dakota
222173,38,ND,North Dakota
222174,38,ND,North Dakota
222175,38,ND,North Dakota
222176,38,ND,North Dakota
222177,38,ND,North Dakota
222178,38,ND,North Dakota
222179,38,ND,North Dakota
222180,38,ND,North Dakota
222181,38,ND,North Dakota
222182,38,ND,North Dakota
222183,38,ND,North Dakota
222184,38,ND,North Dakota
222185,38,ND,North Dakota
222186,38,ND,North Dakota
222187,38,ND,North Dakota
222188,38,ND,North Dakota
222189,38,ND,North Dakota
222190,38,ND,North Dakota
222191,38,ND,North Dakota
222192,38,ND,North Dakota
222193,38,ND,North Dakota
222194,38,ND,North Dakota
222195,38,ND,North Dakota
222196,38,ND,North Dakota
222197,38,ND,North Dakota
222198,38,ND,North Dakota
222199,38,ND,North Dakota
222200,38,ND,North Dakota
222201,38,ND,North Dakota
222202,38,ND,North Dakota
222203,38,ND,North Dakota
222204,38,ND,North Dakota
222205,38,ND,North Dakota
222206,38,ND,North Dakota
222207,38,ND,North Dakota
222208,38,ND,North Dakota
222209,38,ND,North Dakota
222210,38,ND,North Dakota
222211,38,ND,North Dakota
222212,38,ND,North Dakota
222213,38,ND,North Dakota
222214,38,ND,North Dakota
222215,38,ND,North Dakota
222216,38,ND,North Dakota
222217,38,ND,North Dakota
222218,39,OH,Ohio
222219,39,OH,Ohio
222220,39,OH,Ohio
